,SEASON_ID,GAME_DATE,TEAM_A,TEAM_B,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,MATCHUP_A,PER_A,ODDS_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,MATCHUP_B,PER_B,ODDS_B,WINNER
0,22010,2010-11-06,MIL,NOH,91.0,94.0,0.4026666666666667,0.3305,0.7596666666666666,41.833333333333336,15.833333333333334,3.1666666666666665,0.3333333333333333,0.5,1482.9786461046283,1,0.0,9.494408423051247,1.61,99.6,93.6,0.47479999999999994,0.379,0.7893999999999999,41.2,12.4,5.0,1.0,1.0,1537.7942668336993,5,1.0,18.68515143793545,2.39,B
1,22010,2010-11-08,PHX,MEM,109.83333333333333,109.66666666666667,0.47500000000000003,0.41550000000000004,0.7511666666666666,41.166666666666664,16.666666666666668,4.166666666666667,0.5,0.6666666666666666,1502.1445661672915,2,1.0,15.848791229434068,2.67,105.14285714285714,107.28571428571429,0.45585714285714285,0.3672857142857143,0.736,41.857142857142854,16.857142857142858,4.285714285714286,0.42857142857142855,0.5,1489.7927712999553,1,0.0,16.259925496240793,1.5,B
2,22010,2010-11-10,LAC,SAS,93.75,102.0,0.43912500000000004,0.28125,0.6833750000000001,42.625,17.25,4.625,0.125,0.0,1447.931272499598,-3,0.0,9.766089935295112,11.42,106.66666666666667,103.0,0.4715,0.405,0.7463333333333333,42.166666666666664,16.333333333333332,5.5,0.8333333333333334,0.6666666666666666,1525.2197969304684,4,1.0,16.96394168719025,1.05,B
3,22010,2010-11-10,CLE,NJN,98.71428571428571,100.57142857142857,0.45814285714285713,0.3697142857142857,0.7394285714285713,38.714285714285715,14.285714285714286,2.4285714285714284,0.5714285714285714,0.3333333333333333,1496.1785966676246,3,1.0,13.61630057564625,1.54,91.14285714285714,97.57142857142857,0.43442857142857144,0.3767142857142857,0.7905714285714287,40.42857142857143,15.571428571428571,4.0,0.2857142857142857,0.0,1465.626089596296,-5,0.0,13.966926307945268,2.55,B
4,22010,2010-11-10,SAC,MIN,104.33333333333333,107.66666666666667,0.45733333333333337,0.359,0.7205,41.5,13.333333333333334,4.833333333333333,0.5,0.3333333333333333,1487.228911181667,-2,1.0,15.33039105484363,1.16,96.875,112.5,0.384625,0.33762499999999995,0.7799999999999999,49.375,19.25,5.5,0.125,0.0,1417.1984423773017,-6,0.0,12.620357935806693,5.38,B
5,22010,2010-11-10,MEM,DAL,105.625,106.25,0.458375,0.36300000000000004,0.751125,42.25,16.625,4.0,0.5,0.6666666666666666,1500.6463151406,2,1.0,18.26271445351828,1.88,95.5,91.83333333333333,0.48300000000000004,0.36200000000000004,0.7839999999999999,42.666666666666664,17.5,6.0,0.6666666666666666,1.0,1519.686169595084,1,0.0,14.97403156334773,1.93,B
6,22010,2010-11-11,BOS,MIA,97.875,92.625,0.476375,0.374125,0.824125,40.75,15.25,3.375,0.75,0.5,1536.4576663636603,-1,1.0,16.898604825905128,3.59,101.375,90.125,0.46462499999999995,0.41524999999999995,0.7785000000000001,42.5,13.375,6.125,0.625,0.75,1555.6219758836394,-1,0.0,19.072990318609,1.31,A
7,22010,2010-11-12,POR,OKC,99.0,94.55555555555556,0.4547777777777778,0.3203333333333333,0.786888888888889,40.55555555555556,13.777777777777779,4.333333333333333,0.6666666666666666,0.6,1531.479703815905,1,0.0,16.514195024377376,2.16,100.14285714285714,103.85714285714286,0.42714285714285716,0.21457142857142858,0.8789999999999999,42.42857142857143,14.428571428571429,5.0,0.5714285714285714,0.5,1484.3877433188206,1,1.0,16.208881672248847,1.73,B
8,22010,2010-11-13,ORL,NJN,99.875,93.25,0.4553750000000001,0.343375,0.6367499999999999,44.25,15.25,5.25,0.625,0.5,1527.3599349274532,-2,1.0,15.406217533228551,1.32,91.625,96.25,0.432,0.3885,0.7596250000000001,41.375,14.75,4.125,0.375,0.4,1475.749186583361,1,0.0,14.014678830025412,3.51,A
9,22010,2010-11-14,PHX,LAL,107.625,107.0,0.48050000000000004,0.38950000000000007,0.7254999999999999,41.25,16.75,4.0,0.5,0.5,1503.3862228787223,1,0.0,14.920362447988895,4.79,112.11111111111111,101.66666666666667,0.46744444444444444,0.41877777777777786,0.8077777777777778,46.666666666666664,13.666666666666666,4.222222222222222,0.8888888888888888,1.0,1573.2509378745935,-1,1.0,19.30906823702086,1.2,A
10,22010,2010-11-14,ATL,MIN,100.9,98.5,0.4981000000000001,0.3106,0.7687999999999999,41.3,15.2,5.4,0.6,0.4,1511.6389969519164,-4,1.0,17.685949758949853,1.14,98.5,109.2,0.3984,0.3464999999999999,0.7601999999999999,49.2,18.3,5.4,0.3,0.16666666666666666,1441.106133434585,2,0.0,14.821530352094115,5.78,A
11,22010,2010-11-15,DET,GSW,95.4,99.8,0.4462,0.4128,0.704,38.1,13.7,4.1,0.4,0.3333333333333333,1473.8328789520638,2,1.0,13.319599195739714,3.3,101.4,103.3,0.4514,0.3642,0.6864999999999999,43.8,17.0,4.9,0.6,1.0,1490.963835021641,-2,0.0,13.845317316087185,1.36,B
12,22010,2010-11-15,UTA,OKC,102.0,100.8,0.45729999999999993,0.348,0.784,41.7,14.6,4.8,0.7,0.6666666666666666,1527.7469026369015,5,1.0,13.94484204890609,1.37,101.66666666666667,105.77777777777777,0.44333333333333336,0.2566666666666666,0.8751111111111111,40.333333333333336,14.333333333333334,5.444444444444445,0.5555555555555556,0.6666666666666666,1480.3205789576602,-1,0.0,16.426545630899756,3.2,B
13,22010,2010-11-16,PHI,CLE,99.8,103.4,0.4673999999999999,0.3633,0.7307,40.1,15.6,5.2,0.2,0.16666666666666666,1462.8631064159983,-3,0.0,15.092874668521969,2.27,95.88888888888889,99.77777777777777,0.44833333333333336,0.33011111111111113,0.7476666666666666,39.111111111111114,13.777777777777779,2.5555555555555554,0.4444444444444444,0.2,1473.7047707109268,-2,1.0,11.683136832156867,1.66,B
